"","x","y","no","mark"
"2344",80.5,192.5,160007,"left"
"2345",122,177,160008,"right"
"2346",166.26636,166.43231,160008,"right"
"2347",247.04968,151.61603,160008,"right"
"2348",318.4108,145.48425,160008,"right"
"2349",335.5,148.5,160008,"right"
"2350",108,164,160009,"right"
"2351",123,164,160009,"right"
"2352",142.3744,155.40393,160009,"right"
"2353",173.43248,149.3135,160009,"right"
"2354",231,142.5,160009,"right"
"2355",328.143,135.31003,160009,"right"
"2356",356.5,133.5,160009,"right"
"2357",290,164,160010,"left"
"2358",256.61563,166.60765,160010,"left"
"2359",221,173,160010,"left"
"2360",207,177,160010,"left"
"2361",128.64638,196.10103,160010,"left"
"2362",109.901855,201.02454,160010,"left"
"2363",78.5,204,160010,"left"
"2364",309,179,160011,"left"
"2365",248.82957,172.90956,160011,"left"
"2366",177.5,177,160011,"left"
"2367",100.645294,189.72185,160011,"left"
"2368",71.86891,195.53278,160011,"left"
"2369",35,200.5,160011,"left"
"2370",281,180,160012,"left"
"2371",249.40654,176,160012,"left"
"2372",219.21288,173.4213,160012,"left"
"2373",187.11644,173.16402,160012,"left"
"2374",149.20432,174.97597,160012,"left"
"2375",140.5,176,160012,"left"
"2376",130,176,160012,"left"
"2377",159,213,160013,"right"
"2378",336,190,160013,"right"
"2379",271,167,160014,"left"
"2380",140.5,184.5,160014,"left"
"2381",64,193,160014,"left"
"2382",314,197,160015,"left"
"2383",115,219,160015,"left"
"2384",221,197,160016,"left"
"2385",190.31148,197,160016,"left"
"2386",158.66179,197.46324,160016,"left"
"2387",132.52686,198,160016,"left"
"2388",105.77756,198,160016,"left"
"2389",68.5,196.5,160016,"left"
"2390",59,196,160016,"left"
"2391",308,232,170001,"left"
"2392",268.73624,233.1411,170001,"left"
"2393",218.45251,240.77957,170001,"left"
"2394",107.92641,264.34454,170001,"left"
"2395",51.266304,273.75638,170001,"left"
"2396",214,200,170002,"right"
"2397",231,193,170002,"right"
"2398",282.86194,188.52844,170002,"right"
"2399",332.43338,181.28494,170002,"right"
"2400",148,227,170003,"right"
"2401",198.50699,214.18663,170003,"right"
"2402",279.02612,203.62173,170003,"right"
"2403",334.5,198,170003,"right"
"2404",252,208,170004,"left"
"2405",202.54797,216.46465,170004,"left"
"2406",158.34554,229.83469,170004,"left"
"2407",79.476105,261.8157,170004,"left"
"2408",79,262,170004,"left"
"2409",272,235,170005,"left"
"2410",197.00145,252.45618,170005,"left"
"2411",114.09239,276.90564,170005,"left"
"2412",97.5,280.5,170005,"left"
"2413",312,228,170006,"left"
"2414",287,222,170006,"left"
"2415",249.31789,222,170006,"left"
"2416",201.22491,226.74518,170006,"left"
"2417",126.428566,245.07408,170006,"left"
"2418",79.891685,260.44348,170006,"left"
"2419",201,226,170007,"right"
"2420",272.3563,197.74937,170007,"right"
"2421",362.47998,173.38264,170007,"right"
"2422",122,238,170008,"error"
"2423",166.68152,208.98398,170008,"error"
"2424",311,216,170009,"left"
"2425",281,223,170009,"left"
"2426",228.22223,235.94637,170009,"left"
"2427",143.42827,256.24146,170009,"left"
"2428",99.934525,268.7168,170009,"left"
"2429",99,269,170009,"left"
"2430",104,293,170010,"error"
"2431",70,282,170010,"error"
"2432",320,201,180001,"left"
"2433",256.34277,200.23447,180001,"left"
"2434",129.1728,232.10506,180001,"left"
"2435",47.403015,262.72388,180001,"left"
"2436",229,215,180002,"left"
"2437",180.9445,228.45343,180002,"left"
"2438",75.21666,272.25894,180002,"left"
"2439",64,277,180002,"left"
"2440",295,215,180003,"left"
"2441",216.84673,208.81902,180003,"left"
"2442",129.48798,211.69144,180003,"left"
"2443",65.40327,229.31888,180003,"left"
"2444",55.5,241.5,180003,"left"
"2445",238,231,180004,"left"
"2446",211.09906,223.98236,180004,"left"
"2447",165.23062,218.6742,180004,"left"
"2448",73.35664,214.4119,180004,"left"
"2449",64,216.5,180004,"left"
"2450",297,233,180005,"left"
"2451",245.01047,217.04251,180005,"left"
"2452",187.48111,208.1585,180005,"left"
"2453",111.23546,207,180005,"left"
"2454",62.479454,221.82552,180005,"left"
"2455",60,223,180005,"left"
"2456",233,210,180006,"left"
"2457",188,210,180006,"left"
"2458",142.06233,215.20233,180006,"left"
"2459",20.5,243,180006,"left"
"2460",70,206,180007,"right"
"2461",115,187,180007,"right"
"2462",243.26587,173.1353,180007,"right"
"2463",268,177,180007,"right"
"2464",140,226,180008,"right"
"2465",181,214,180008,"right"
"2466",282.84268,205.25143,180008,"right"
"2467",356,202,180008,"right"
"2468",120,165,180009,"right"
"2469",167.5991,171.16339,180009,"right"
"2470",213.19196,183.89491,180009,"right"
"2471",289.25446,204.97849,180009,"right"
"2472",308.94165,207.49028,180009,"right"
"2473",323.54047,210.56454,180009,"right"
"2474",331,212,180009,"right"
"2475",274,186,180010,"left"
"2476",229.01602,172.69539,180010,"left"
"2477",189.16344,167.12927,180010,"left"
"2478",121.44806,176.64798,180010,"left"
"2479",61.456318,203.745,180010,"left"
"2480",61,204,180010,"left"
"2481",254,213,180011,"left"
"2482",225.73512,206.85547,180011,"left"
"2483",169.41559,196.8941,180011,"left"
"2484",76.956215,191.19781,180011,"left"
"2485",49.5,205.5,180011,"left"
