"","stX","stY","angle","disALL","travelDIS","travelANG","Dur","meanCur","meanCur2","sdCur","sdCur2","S","mark","noperson","noslide"
"436",114,194,-3.60942271707611,270.035645795143,270.083435973973,-13.0778590839042,87,-0.0861203191068694,-0.00217964506615936,0.0873620693325244,0.00305115701523941,0.99982305401789,2,16,5
"437",136,218,0.288641283689047,198.502518875706,199.242398464953,-2.70062680641403,108,-0.0460027951406656,-0.00160418613018295,0.181462161500979,0.00454847324526537,0.99628653542144,2,16,6
"441",104,189,-0.647382386941877,265.516948611572,266.111210102684,-8.12816416039544,159,-0.0553026474287221,-0.00137000573956587,0.113950625539432,0.00271093506865812,0.997766867878724,2,16,10
"442",138,186,-5.6544208226407,202.98768435548,205.614411955857,-37.7752989468419,148,-0.360952228984997,-0.0219391790072297,0.907304856769236,0.0604431115607228,0.987224983037956,2,16,11
"445",154,216,-9.2666072407592,192.512337266992,194.696388689727,-51.9291275855291,170,-0.421290903462476,-0.0193040979543228,0.715903055962406,0.0368071059298986,0.988782270501093,2,16,14
"450",204,220,-9.06938970555882,138.20838890972,138.412734362163,-33.0639530351898,89,-0.432047784531419,-0.0220590056827892,0.522474939626987,0.0343835326022209,0.998523651357773,2,17,3
"451",154,209,-12.5933299561031,192.634368688456,192.939987026878,-58.6024161518636,115,-0.709368612249614,-0.0568452525584328,0.909043954137009,0.101846002235633,0.998415992749187,2,17,4
"454",145,223,-14.7035518237616,145.773797371133,146.180616535732,-93.2739282088812,150,-0.756772408699101,-0.0409339394711026,0.486083570547648,0.0385245174875229,0.99721701020121,2,17,7
"455",178,182,-5.45552179192034,178.809954980141,179.068068872787,-12.8998728521007,85,-0.0573241855161006,-0.000771776263832858,0.0525957551762198,0.00067893887864264,0.998558571082659,2,17,8
"461",154,190,1.39065288863801,182.484808657354,182.982365298739,2.24297188675602,106,0.00474322446068131,-8.85180617470924e-06,0.104192157845134,0.00209084680686663,0.99728084921969,2,18,5
"462",98,222,-6.04121268794898,232.792826349954,237.652416532692,-23.6354606998059,98,-0.159458615175582,-0.0035018761097835,0.333372018250611,0.00705155044131385,0.979551690432448,2,18,6
"464",159,243,-23.0012917772639,190.658070901811,194.693338116243,-76.2880033435634,105,-0.449234384304797,-0.00822433725324266,0.379725864322496,0.00867656137445681,0.979273727321769,2,18,8
"471",83,244,-18.3669823310617,266.580194313081,276.179087982564,-50.8476399591698,117,0.0245131162389274,0.0192718245953278,0.621336904480213,0.0460340161576691,0.965243951887881,2,18,15
"472",138,211,-13.5986569187027,238.176930033116,239.772713591538,-30.3516917155776,97,-0.147552883174494,-0.00148487121464414,0.128392363488452,0.00155593608369269,0.993344598997447,2,18,16
"474",120,220,-17.5255683737229,219.173447296884,222.211819073045,-69.9028174882884,138,-0.416199818549642,-0.0372276141581099,0.28754619451127,0.0671011091133843,0.986326686902452,2,18,18
